Company,new_foreign_worker_count
COLUMBIA,297
IBM,317
"BLOOMBERG,",384
CREDIT,397
GOOGLE,417
"GOLDMAN,",450
WIPRO,469
DELOITTE,489
IBMa,494
VIRTUSA,534
JPMORGAN,633
TATA,711
INFOSYS,893
ERNST,992
CAPGEMINI,1800
