Company,new_foreign_worker_count
RAPID,4
HCL,4
COMPUTER,6
VALLEY,6
SANFORD,9
COGNIZANT,9
SOUTH,9
NIIT,11
SIOUX,13
AVERA,15
UNIVERSITY,17
SANFORDa,21
MY3TECH,35
SOUTHaa,41
TATA,41
