Company,new_foreign_worker_count
DELOITTE,57
CAPGEMINI,77
CUMMINS,81
UNIVERSITY,84
COGNIZANT,92
L&T,99
KPIT,125
INDIANA,152
INDIANAa,159
IBM,169
INFOSYS,216
PURDUE,221
TATA,243
PYRAMID,310
CUMMINSaa,552
