Company,new_foreign_worker_count
BLUE,7
JACKSON,9
MISSISSIPPI,12
SEVEN,12
TRANSCENDENT,13
HATTIESBURG,14
ENTERGY,15
SUNFLOWER,15
COGNIZANT,19
INFOSYS,19
UNIVERSITY,21
MISSISSIPPIa,46
THE,49
UNIVERSITYaa,76
TATA,92
