Company,new_foreign_worker_count
UNIVERSITY,9
SIRI,9
MAINEGENERAL,9
INFOSYS,13
IDEXX,14
FAIRCHILD,14
THE,15
PINES,16
IBM,16
COGNIZANT,18
TATA,21
UNIVERSITYa,21
EASTERN,33
RITE,34
RITEaa,54
