Company,new_foreign_worker_count
MURPHY-BROWN,21
QUARDENT,23
THINC,24
INVOLGIXS,24
COGNIZANT,25
CAPGEMINI,33
ACCENTURE,40
INTALENT,42
WIPRO,52
WISE,53
LARSEN,54
IBM,56
OKLAHOMA,70
UNIVERSITY,72
UNIVERSITYa,86
