Company,new_foreign_worker_count
IGATE,6
BIRLASOFT,6
NIIT,7
CAPGEMINI,8
HAWAII,8
COGNIZANT,9
ASSOCIATION,10
THE,10
TOURNET,10
ACCENTURE,10
MINATOISHI,12
HAWAIIa,17
TATA,17
RESEARCH,42
UNIVERSITY,81
