Company,new_foreign_worker_count
L&T,33
CAPGEMINI,39
INFOSYS,41
CONNVERTEX,42
PALVAI,45
COGNIZANT,48
TATA,55
P3,60
UNIVERSITY,61
IRIS,61
MEDICAL,63
TECH,75
IBM,75
CLEMSON,82
WIPRO,96
