Company,new_foreign_worker_count
3I,238
APPLAB,253
TECH,319
"DIASPARK,",336
KELLTON,423
IPOLARITY,427
HCL,448
COGNIZANT,550
LARSEN,663
WIPRO,664
ACCENTURE,824
CAPGEMINI,1078
TATA,1219
INFOSYS,1320
IBM,1532
