Company,new_foreign_worker_count
AMERICAN,8
AVANT,8
TECKPROS,8
V-SOFT,8
TANISHA,9
"RETETECH,",10
WEST,11
MAHANTECH,12
MARSHALL,14
UNIVERSITY,15
IBM,16
MARSHALLa,21
MYLAN,21
COGNIZANT,23
WESTaa,115
