Company,new_foreign_worker_count
COGNIZANT,3
HOPE,3
BARTLETT,3
DELTA,3
TRIDENT,3
CONOCOPHILLIPS,4
BP,4
SAI,4
COLUMBIA,5
POPULUS,5
TECH,5
SKAGWAY,5
PROHNS,5
UNIVERSITY,20
WIPRO,34
