Company,new_foreign_worker_count
MERCY,7
CHI,8
PRESENTATION,9
PROFICIENT,9
ALTRU,12
INNOVIS,13
NORIDIAN,14
SANFORD,18
DELOITTE,18
TRINITY,20
SANFORDa,22
MICROSOFT,23
NORTH,31
UNIVERSITY,32
TECH,56
