Company,new_foreign_worker_count
LEAD,70
SAINT,91
IBM,107
TATA,109
VINTECH,110
COGNIZANT,110
UST,112
THE,131
CAPGEMINI,133
ACCENTURE,156
WASHINGTON,259
WIPRO,263
INFOSYS,283
CERNER,689
TECH,820
