Company,new_foreign_worker_count
SCHLUMBERGER,302
DELL,317
NEMO,318
COGNIZANT,335
IBM,414
ERNST,453
DELOITTE,745
HCL,770
CAPGEMINI,993
IBMa,1025
WIPRO,1050
ACCENTURE,1161
TATA,1278
TECH,1390
INFOSYS,2777
