Company,new_foreign_worker_count
TECHNO,44
FORECAST,45
WIPRO,48
BANK,56
COGNIZANT,63
BLACKROCK,67
CAPITAL,76
BARCLAYS,82
CAPGEMINI,95
NORTHSTAR,99
IBM,101
ACCENTURE,140
INFOSYS,151
JPMORGAN,224
TATA,251
