Company,new_foreign_worker_count
FLOOD,2
CINER,2
PROFESSIONAL,2
COLLEGE,2
PUMA,2
CAMPBELL,2
CHEYENNE,3
SCHLUMBERGER,3
TATA,4
DELOITTE,4
VERA,4
MEMORIAL,5
MEMORIALa,8
MMG,8
UNIVERSITY,30
