Company,new_foreign_worker_count
"MEDTRONIC,",83
COGNIZANT,100
DELOITTE,101
IGATE,102
L&T,106
CUMMINS,125
TARGET,176
UNIVERSITY,212
IBM,247
MAYO,249
ACCENTURE,317
WIPRO,351
CAPGEMINI,355
INFOSYS,481
TATA,486
