Company,new_foreign_worker_count
LARSEN,151
HCL,164
SVV,202
UNIVERSITY,210
ACCENTURE,214
MAKEURCAREER,223
WIPRO,223
LORSHI,238
IBLESOFT,247
COGNIZANT,251
IBM,254
DELOITTE,516
CAPGEMINI,618
TATA,637
INFOSYS,881
