Company,new_foreign_worker_count
"SCA,",7
HANTAL,7
"SYS-CON,LLC(SYSCO-ALABAMA,LLC)a",7
AUBURN,7
HWASHIN,7
INTERGRAPH,8
MOBIS,8
SEUNG,9
SOUTHEAST,9
OUTOKUMPU,11
HOME,17
UNIVERSITY,23
HYUNDAI,23
UNIVERSITYaa,24
KOCH,104
