Company,new_foreign_worker_count
DELL,5
LRGHEALTHCAREa,5
DEEBECON,5
DARTMOUTH-HITCHCOCK,5
UNIVERSITY,5
LIBERTY,6
C&S,7
CATHOLIC,7
DECISIONWAVE,7
CAMP,8
ORACLE,8
HIGHDATA,8
KBACE,10
DATASERV,20
FMR,24
