Company,new_foreign_worker_count
ALLEGIANT,3
MGM,3
Opus,3
Health,3
ARISTOCRAT,3
FOGO,3
BOARD,3
INTUITa,3
NEWMONT,4
"IGT,",4
NEVADA,4
LAS,4
UNIVERSITY,5
UNIVERSITYaa,7
BALLY,13
