Company,new_foreign_worker_count
B&D,9
BALL,9
DOW,10
Springleaf,12
DELPHI,16
PYRAMID,18
PYRAMIDa,21
GDN,24
SALESFORCE.COMaa,24
"Anthem,",24
LHP,28
INDIANA,31
CUMMINS,42
PURDUE,68
CUMMINSaaa,265
