Company,new_foreign_worker_count
S&J,1
Asia,1
Inmarsat,1
MONSANTO,1
SIK,1
SMMJ,1
HAWAIIAN,2
HANATOUR,2
UniValue,2
AECOM,2
H&K,2
"NAN,",2
Mistwalker,3
HAWAII,3
UNIVERSITY,10
