Company,new_foreign_worker_count
JEFFERSON,2
EAST,2
HATTIESBURG,2
North,2
Amory,2
MS,2
Steel,3
HOLMES,3
UNIVERSITY,4
"FNC,",5
AMERICA'S,6
MISSISSIPPI,8
THE,10
UNIVERSITYa,12
WAYNE,39
