Company,new_foreign_worker_count
MISSOURI,12
MERCY,12
RESOURCE,13
HRB,13
WASHINGTON,14
abhra,14
ENTERPRISE,17
UNIVERSITY,18
SEVEN,18
MASTERCARD,20
THE,26
MONSANTO,36
"PERFICIENT,",45
GEORGE'S,95
CERNER,249
