Company,new_foreign_worker_count
INTERNATIONAL,1
SITKA,1
BAKER,1
CONOCOPHILLIPS,1
YUKON-KUSKOKWIM,1
Bethel,1
Kootznahoo-Fortress,1
GLACIER,1
GoNorth,1
WASILLA,2
UNIVERSITY,2
BTY,2
CH2M,2
COLUMBIA,3
Bartlett,4
