Company,new_foreign_worker_count
TEK,7
TECHNO,10
APOGEE,11
"HEADSTREAM,",11
VENSOFT,13
Mican,13
UNIVERSITY,13
COVANT,16
HALLMARK,17
BANK,17
"DELASOFT,",18
CAPITAL,31
BARCLAYS,35
JP,68
MOUNTAIRE,156
