Company,new_foreign_worker_count
X-TREME,52
DELOITTE,56
MERRILL,60
BAHA,61
CREDIT,79
PRICEWATERHOUSECOOPERSa,81
GLOBALFOUNDRIES,87
GOLDMAN,93
MORGAN,110
ERNST,121
MPHASIS,143
GOOGLE,167
IBM,185
JP,195
BLOOMBERG,259
