Company,new_foreign_worker_count
First,21
EPAM,24
HM,28
VIRGO,30
ISYNC,30
TECHDATA,31
NOBLESOFT,33
SAP,36
SURE,38
Home,40
THE,45
COMCAST,48
DELOITTE,77
NESS,116
"MASTECH,",232
