Company,new_foreign_worker_count
NATIONWIDE,7
LAUNCH,7
PIONEER,7
COVENANT,9
QUALITY,9
INFINITE,10
UNIVERSITY,10
"EINFOCHIPS,",11
PIONEERa,13
IOWA,14
Premier,15
AMERICAN,30
IOWAaa,30
ROCKWELL,36
UNIVERSITYaaa,59
