Company,new_foreign_worker_count
BLUECROSS,10
SAI,13
UNIVERSITY,13
JACKSON,13
EASTMAN,13
TRACTOR,13
VANDERBILT,14
THE,15
SPARTAN,16
OZBURN-HESSEY,18
HCA,19
KOCH,23
CLEANERS,27
FEDEX,29
Koch,68
