Company,new_foreign_worker_count
UNIVERSITY,10
ECHOSTAR,11
TRIZETTO,11
COMCAST,15
"STAPLES,",15
ARKSTEKa,15
ARROW,15
DISH,15
TREKKING,16
WHIP,16
INOVANT,17
UNIVERSITYaa,18
ORACLE,20
INTEL,34
"CIBER,",57
