Company,new_foreign_worker_count
GSS,14
FACTSET,14
"CYIENT,",16
Priceline.com,17
MAGANTI,17
TALENT,19
AETNA,21
INFOWAVE,22
YALE,24
AQR,26
CIGNA,32
"VLINK,",34
CYMA,36
"SAGARSOFT,",39
WEBILENT,44
