Company,new_foreign_worker_count
TELVENT,6
FIRST,6
UNION,7
"CABELA'S,",7
WERNER,7
WEST,8
I,9
BLUECROSS,10
KIEWIT,10
UNIVERSITY,11
UNIVERSITYa,12
PHYSICIANS,15
"GALLUP,",17
PROKARMA,63
TECUMSEH,88
