Company,new_foreign_worker_count
SANFORD,3
PRESENTATION,3
WEST,3
THRIFTY,3
NORIDIAN,4
CHI,4
MERCY,4
MICROSOFT,5
UNIVERSITY,5
INFONERO,5
INNOVIS,7
SANFORDa,8
SANFORDaa,8
ALTRU,8
NORTH,13
