Company,new_foreign_worker_count
ERICSSON,6
CHELSOFT,6
"NETAPP,",7
THE,8
AGCO,8
PAYLESS,8
KANSAS,9
BLACK,9
SAICON,10
WICHITA,11
OBJECT,12
GARMIN,15
SPRINT,15
DYNAMIC,16
UNIVERSITY,24
