"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12"
96389,"91367","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",741,121000,118200,115000,112100,110500,111300,112300,113400,114900,116400,117200,116700,115400,115900,118000,119900,120700,121900,123800,125500,126300,128900,131300,130800,130600,133200,136100,138100,140200,142800,145500,148900,151600,152700,153200,154300,154100,152800,152300,153200,153200,153900,157400,160600,160900,160800,162900,165300,167200,167500,168300,168700,169500,171900,175600,178300,180000,180500,179300,180300,182300,186500,191600,194400,194500,191900,186500,182200,183700,189500,197200,203200,208000,210600,212600,216100,219200,221500,225600,229600,232900,236600,239600,242000,247600,253500,257100,262300,273300,281500,283500,285200,291300,296900,299900,299800,303100,313100,326100,338100,346700,352600,357400,364800,366300,364400,365800,373900,381200,386400,389500,393200,397300,403600,410300,415200,417700,418800,421800,425700,425600,422000,418200,414900,412500,412500,414200,415500,415300,415700,416800,418900,421700,422600,421600,419000,414400,409900,406600,402400,396700,389700,382600,375500,367100,357600,347700,338600,332100,328400,325100,321600,317600,313700,310600,307600,302800,297300,293900,292600,290700,286700,283400,282200,285900,291200,291700,287900,286800,287100,286800,285600,284400,285300,288000,289100,288500,287200,285900,284400,282200,280000,278000,277000,276600,275000,271900,269200,267200,267600,269200,269100,268300,268100,268300,270400,272300,272700,274100,277800,282300,287000,292100,297200,303900,313200,323400,330600,335600,339400,343300,345600,345800,345000,345900,350900,357700,363500,366400,367200,367500,369900,371500,371300,372200,374600,378100,382900,388200,393400,398700,402800,406300,409100,410100,413000,418700,422600,425300,429500,431800,431600,427800,423200,424200,431700,437500,441400,441300,439100,438600,441600,444200,444400,447400,453000,457700,460300,466300,474200,480600
96572,"91977","Spring Valley","CA","San Diego","San Diego",743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194700,197200,196700,197900,199500,197700,196600,198100,199000,197100,194200,190800,189100,188600,187400,184200,179700,177400,178300,179600,180600,182700,184500,186900,191200,196100,202200,208600,212700,213600,215600,220900,228200,236000,242200,246800,249800,253300,255900,258400,260900,264200,267100,271300,275600,277700,279500,281300,282400,283700,285900,287900,288100,287600,287800,289300,291200,294800,298300,301600,305000,308600,311600,314500,316100,318500,321100,324000,327100,329700,330900,331900,331700,332700,336400,341600,344800,346600,347800,350900,354100,355900,358100,361800,364900,365200,367000,371500,375700
98440,"95831","Sacramento","CA","Sacramento","Sacramento",746,113000,113000,112000,110900,110200,110300,111500,112700,113300,113700,114300,114700,114100,113700,113000,112100,111600,111200,110000,109000,108600,109100,109600,109600,109800,110400,110600,110400,109900,109500,109700,110200,110400,110400,110400,110600,111000,111600,112300,113300,114200,114600,115300,115900,116600,117700,119200,120200,120600,121100,122400,124000,125300,127100,129100,131300,133900,136700,139500,142100,144100,145700,147600,150000,152500,154500,154900,154300,154300,156000,158100,159500,161400,164400,167200,169700,172600,176200,180000,184700,189900,193900,196500,200300,205300,210400,215000,218100,220200,222400,225600,228700,231700,234600,237900,241800,246500,251400,255700,261000,267300,273400,278800,285400,291100,295100,298800,303200,305600,306400,309600,315700,321200,324600,327400,328500,327600,326200,325900,325200,322500,318800,315500,312100,307900,303500,299500,296100,292500,289800,288400,285600,282500,280300,276300,270900,266900,264200,261200,258000,253800,248500,242800,238100,234700,233600,233500,232900,230900,228600,226700,225600,223600,220800,218600,216800,214400,211900,209800,207700,206100,205300,205000,203300,206400,213100,216500,215000,214000,212600,211700,209800,205500,200800,196400,193300,190500,187800,185500,185000,185200,185000,183300,182600,184200,186000,187200,187700,187000,185300,185000,184500,183400,182500,182100,179900,178600,180500,183200,184800,187200,191100,194200,198300,203400,206900,209500,215700,222200,224700,225100,227100,229400,229600,229000,230800,234000,237600,238700,238500,238500,238800,240300,242200,241000,238800,240400,243700,244900,245500,247900,250700,252800,255400,257700,260100,262800,264800,266400,267300,268100,270700,273600,275800,278600,282400,285500,287600,289500,292200,295400,298400,300600,302600,306100,311500,315600,315900,317100,319400,319700
97429,"93720","Fresno","CA","Fresno","Fresno",750,96000,95300,93700,92000,91200,90800,91000,91000,90600,90000,89000,87800,87000,86600,86800,87400,86900,85800,85300,85000,84500,84800,85500,85800,85700,85700,85900,86200,86500,86800,86800,86500,86500,87000,87700,88500,88800,88800,89300,89800,89500,89000,88800,89100,89900,90900,91600,91500,91000,91000,91100,91000,90800,90800,91400,92600,93900,95300,96500,97400,98000,98700,99600,100600,101800,103100,104300,105400,106300,107300,108700,110300,112200,115000,117700,119500,121000,123200,125900,129100,132100,135100,138500,142400,146200,149100,151100,154500,159600,164800,167700,168700,169900,172300,174600,176400,178700,181700,185900,190800,195300,199000,202200,206600,211800,216400,219800,224100,229200,232800,235500,239000,244000,249800,256600,262500,266100,266600,265400,263900,263700,264300,264500,262600,258900,254100,248500,242300,237100,234000,232700,232100,230700,229100,227400,225500,222900,220100,218600,217700,217500,217200,215400,211500,207900,204100,200200,197400,195200,192500,190200,187700,185900,184700,183100,180200,176900,173800,169900,164900,160900,158700,157500,157200,153700,147000,142900,141900,141300,142100,142700,141800,140300,138500,135500,132400,130400,129200,128000,127400,125500,121100,117700,117400,118600,120300,120500,119100,117700,117400,117600,118500,119700,121600,123100,123400,123000,122700,123400,125000,127600,130700,132800,133600,135600,139600,144100,146400,144700,141100,139200,138500,138700,139900,141400,141800,140700,138900,138200,139100,140500,141500,143100,145700,148600,149900,149100,148100,148500,149100,149400,150200,152900,157000,160100,160700,161300,163600,166900,169100,170500,170900,170700,170600,170800,171700,172900,173600,174200,174800,175800,176900,177100,177300,178600,180300,182100,183400,184200,185500,186900
96886,"92507","Riverside","CA","Riverside","Riverside",753,71900,71900,71600,71000,70600,70600,70900,70700,69700,69100,69000,69300,69700,69700,70500,72800,74900,75800,76300,77100,78300,80100,82400,84300,84600,84300,84300,83700,81900,80400,79900,79400,78500,77200,75800,74800,74800,75900,77100,77800,78400,78900,79700,80900,82400,83900,85400,86700,87800,88900,89900,90300,89900,89500,88900,88100,87600,87700,88000,89100,90400,91800,92500,94600,98200,101600,104000,106300,108100,110200,112600,113900,114500,115500,117300,118300,118100,117800,119300,122000,124500,126500,128500,131400,134100,135500,136300,137300,139100,141900,145500,149900,155700,161100,165100,168900,173900,177700,180100,183700,191900,201900,209100,212800,217100,222100,226100,229400,231500,236000,244700,254700,262400,267400,269700,271000,272900,274700,278400,283400,289700,295800,301200,304100,304000,301900,301200,300700,299300,297500,294600,291300,288200,284000,279700,276900,273900,270400,267300,263700,260200,257500,253300,246300,239900,236000,231800,225100,217500,210800,204200,196800,190000,184500,178400,171200,163700,156900,149700,142200,134500,128700,125100,123900,119500,113300,110200,110400,110000,110100,109300,108600,109700,111100,111500,111100,111400,112200,113800,115900,116600,115800,114800,113700,112400,111300,109900,109600,111400,112700,111900,110300,110100,110800,113600,117500,120100,120800,122900,126700,130600,133500,136200,139900,144700,147800,149100,151100,155200,160100,163900,163800,163000,165600,169900,172700,174800,176600,177900,179300,180500,182100,183900,185900,188100,190300,191500,192000,192900,194400,196800,199100,200600,200600,199900,201000,205200,210900,215200,218200,221100,224200,226400,228800,233200,238200,240700,240200,239200,238900,237800,236300,234600,235600,238800,240600,239900,240300,243400,246300,247500
98543,"96003","Redding","CA","Redding","Shasta",754,82500,84400,85600,86000,85700,84400,83400,83400,83300,83000,83200,83300,82900,82700,82300,81700,81900,82600,83800,85100,86000,87000,88100,88600,88200,87400,86500,86200,87000,88100,87600,86500,85300,84500,83900,84000,83700,83300,83000,83100,82800,82600,82800,83200,83900,85500,87500,88800,89300,90100,91800,93900,95200,96100,97000,98000,98700,99600,100700,101300,101800,102900,103700,104100,105300,107300,109000,109800,111000,112300,112400,112200,112800,113700,114800,115800,116300,117400,119200,121300,123900,126800,129200,131600,134800,138000,140900,143100,145000,147400,150700,153700,156200,157900,158900,160900,164200,166900,169000,171600,174900,177700,180200,183800,187300,190300,193300,196200,199700,204700,210100,215000,218700,220600,221000,220500,220500,222100,226100,229600,230700,228800,226200,224200,223800,224000,225000,226200,225700,224700,224400,224500,223400,221900,220800,220900,220800,218900,215900,213400,212100,211500,210400,207400,202800,199000,197700,197400,195900,194600,194000,193200,192100,191000,189800,188500,187300,186500,184900,182400,179500,176800,173800,171100,167900,164200,160400,158100,158000,159300,159900,159500,158500,156900,154900,152500,150300,148600,147200,145400,143300,140700,136600,131300,127800,126000,124300,122600,121700,121200,120800,120400,119500,118400,118100,119800,121900,122600,123600,126200,129400,131500,133200,135200,137500,139300,141700,144800,148000,150200,152000,153100,153400,153100,153600,154500,155400,156300,159300,163300,165000,166100,168400,170700,171900,172900,173600,174000,173500,172800,169800,163800,160000,160800,162300,162300,162500,163900,166200,168800,171100,173200,175000,176800,178500,180000,180500,180500,181300,183100,183500,182300,181900,182500,183600,185300,186800,187500,189900,193100,194900
97265,"93436","Lompoc","CA","Santa Maria-Santa Barbara","Santa Barbara",760,100700,100900,100000,98700,97800,97300,96400,94900,93500,93500,94500,94200,93100,92600,92600,92700,92300,91400,90900,91100,91800,92800,93700,93800,93300,92400,91400,91300,91900,93200,94400,95100,95300,95500,95800,96200,97300,99400,102300,104600,105200,104100,103800,104600,104800,104500,105600,107400,109300,110700,111000,110200,110000,111000,112200,113100,114300,115600,116700,118300,119800,121600,124300,127700,131100,134600,137700,141400,146200,150400,153100,155700,157700,158800,159800,162000,165300,170000,175500,179900,182500,185400,189200,192100,195100,198900,203100,206900,209800,211600,213700,218500,225000,231900,237300,241000,243600,246300,250500,256400,263900,272000,279300,284000,286900,290000,296000,304000,311700,319000,324200,326400,328100,330300,331300,331500,331000,328700,325200,322100,321900,323200,322000,319200,316800,313800,308500,303800,300500,298200,297900,300200,301500,300500,297300,293700,289600,286100,283300,279900,274500,267700,260100,254100,250200,247100,246000,244700,240400,234700,229300,223200,215900,208300,201600,195800,189600,183000,176700,172400,170100,167100,163100,158300,158300,162300,165300,163500,159900,156000,153600,152300,151000,150100,149400,149800,149700,148800,147300,145300,143700,142200,140300,137500,134400,131500,129800,130000,129600,127100,123500,121300,120300,119600,119800,121200,122500,122800,124100,126100,128200,130400,133400,136000,138700,142000,144700,146000,148300,151000,153300,154700,156000,157600,159600,162300,165500,169400,173000,176100,178800,181700,184300,186000,186100,187000,189300,191100,191500,193700,195600,195300,193100,192400,192600,193200,194900,197200,200400,205800,210600,212500,213400,214000,216600,222400,226300,226600,224900,222500,221300,222300,223000,223000,223400,225800,228900,230300,231200,233000,233300
98041,"95207","Stockton","CA","Stockton","San Joaquin",770,71000,71200,71200,71500,71900,71900,71700,71600,71800,72000,72000,71700,71300,70800,70100,69400,68600,67400,66200,65700,65600,65200,64600,64600,64800,65000,65900,66700,66800,67100,68000,68400,68600,69500,71200,72800,74200,75100,76000,76700,77200,77200,77100,77700,78900,80100,81200,82000,82600,83500,84700,86600,88800,91000,93800,96200,98100,100200,102400,103900,105500,106800,107600,107900,108000,108200,109100,110800,111900,111700,111300,111000,111100,112300,114200,116200,118400,120900,123500,127300,131400,134300,137200,141600,145500,147600,148900,151100,153400,157400,158700,155400,152600,154600,157300,160200,163400,167300,171100,175300,180900,185900,190900,197800,204000,208000,213700,220500,227100,233500,240600,246700,251700,255500,258900,261900,265000,266500,266600,266900,267200,266300,264600,263100,261100,257700,253300,249900,246900,243500,240100,236300,232500,230300,228500,224500,218300,212800,209300,205400,199500,192500,184500,174900,164600,154200,147100,144000,142100,139100,136300,133100,129100,124900,121500,118800,115600,112500,107000,99500,93200,89600,87000,84600,84000,85400,86100,85500,85800,86100,85200,83600,82100,80500,79300,78900,78900,78500,78000,77700,77200,77000,77400,78100,77800,76600,74900,73400,72100,70600,69500,69300,69600,69700,69900,70900,72600,74800,76400,77800,79200,80500,82200,83900,85600,88200,91600,94300,96700,99400,102300,104700,107200,109300,109900,109800,109800,110400,112500,115900,118600,120200,121100,120400,119400,119700,122100,124500,126400,127900,129700,131400,132600,133600,135400,137500,138500,139100,140200,141900,143600,144700,145200,147200,150300,152600,155300,160000,164100,166100,168200,171600,174400,175600,176300,177400,178600,180000,180400,181500,183600
96123,"90277","Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",773,224500,226700,228400,229400,229300,228700,229400,231000,232000,233200,235500,237100,236800,236500,237300,238800,240300,243400,247800,251500,255100,261100,265200,263900,261600,261400,263400,267800,272500,275100,277200,279600,282100,285000,287400,289400,292300,296400,299600,303000,307300,311200,312400,312500,312300,313500,316300,320600,325300,331200,336900,340300,342200,343400,343300,343600,346700,351700,355700,357700,359600,360400,359300,357400,358700,362600,368000,375900,385900,393800,399500,403100,404400,406500,411000,417100,423900,432200,441600,449400,454300,458200,460400,464400,473300,483100,489600,493100,495700,501300,510200,518500,526200,532600,538700,547200,557400,566800,578000,593800,608800,618300,623100,627900,635600,646100,659000,674100,690300,703600,709800,714700,723800,733900,742200,748600,748100,745800,750900,756900,753400,745600,740800,735800,725400,713200,704100,699100,693500,689200,687100,687100,688100,690200,695600,703400,709000,710000,710800,711000,711600,712200,711900,705700,695600,688000,684400,679700,673100,667000,661900,658500,657100,654900,649800,643100,636600,629500,622000,616800,617100,623500,628000,629800,626900,620000,613000,608600,605300,603400,600700,595100,588800,583300,579000,572800,569200,571400,572500,571100,570900,569900,565900,557100,549200,545300,544100,540200,539800,543000,546400,545000,544100,547600,553000,559700,567500,573400,573700,574700,580100,583800,585700,592100,604200,618000,635200,656400,669700,670800,673400,680200,680200,676000,675000,677700,679800,680200,678600,678900,680500,684300,687000,693300,699200,704900,712700,723400,729000,730300,729800,728200,727400,731400,740500,749000,755200,763000,771100,778200,785000,788700,792300,799200,807500,810200,810500,813300,820100,826500,835200,845200,856500,864400,870300,875900,884500,894700,903400,912500,924600
97020,"92801","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",785,111900,113300,113400,113300,113600,114300,114800,115100,115000,115200,115600,115900,115900,116100,116300,116300,115700,114900,115400,116900,117800,118100,119000,120000,121000,121900,123000,124600,126500,128200,128700,127300,126100,127100,129400,131800,133800,134600,135300,136700,138000,138900,140100,142000,143600,144900,146100,146900,146800,146600,146900,147300,148500,150700,153500,157000,160300,162800,164600,165500,166800,169300,171100,171900,172600,173600,174000,175300,178300,181900,184600,186800,190200,195500,200800,204800,208400,211900,215700,220700,225600,229600,233600,236900,238300,238400,239800,243700,250000,255800,260800,265400,270400,275300,281300,289200,298000,306200,315400,324200,330700,336000,340300,343000,345700,349400,353600,358700,364800,372100,379700,386400,390400,393800,398900,403600,406600,410000,413700,417100,421000,423100,422500,421900,422800,423900,424200,423800,422300,419300,415300,411600,408000,405600,403100,397600,390000,383800,379200,375100,370900,366200,360200,352100,341700,330300,320100,312300,306400,301100,295400,289900,284400,278500,272100,266200,260100,253900,248500,245900,245400,246000,245600,242200,240100,243200,248000,250700,250900,251400,254100,257900,258300,255300,254200,256000,255900,251400,246800,243300,244000,246100,243600,237000,233500,232300,230400,228400,228000,227800,226600,226000,226500,226900,226800,227500,228200,228700,230200,233700,236800,241100,248400,256300,264000,273200,282500,288200,291700,294500,297700,301400,303400,303300,305100,309200,311000,310600,311800,313800,315900,319900,322600,323300,325700,328300,327200,326700,328000,330500,335700,343900,350800,355400,356900,356200,357500,360500,363900,367100,367000,363300,362700,363900,364400,365300,368400,372400,375800,378900,380000,379800,380300,381500,380300,381200,384500,387500,387600,387500,388000
97575,"94121","San Francisco","CA","San Francisco","San Francisco",786,287900,289200,290400,290900,291500,291800,292800,295000,298200,301300,303900,305700,306600,307300,308400,310500,313200,314600,314100,314300,316700,320800,324200,326300,329100,332000,335000,338800,342700,346100,349500,352300,354100,355900,357700,358700,358900,360000,363200,366900,371400,378900,389600,400800,411700,423900,438000,452300,464100,475800,484500,490300,496100,503400,507800,509700,509700,506800,505400,508700,513600,517500,522500,528700,533600,537800,542500,548100,552800,558900,562500,561900,561300,565300,570900,577300,584000,589300,592600,595600,595700,592100,589400,590300,595100,602000,611000,621200,628200,628000,628400,635200,648100,660700,671500,683500,696000,701200,700200,703300,716500,732800,745500,751700,758700,774600,798600,817500,822000,817100,812600,808200,800700,797400,799400,801400,799500,791900,779000,769300,774100,791300,805100,807700,805700,805000,805700,807500,804900,804100,809300,817200,819900,821600,824400,827400,827900,827300,825900,824500,818500,806400,793600,783000,771500,761200,755000,752900,752100,749100,744900,743600,740400,733900,729600,728200,724200,718900,712500,704900,697200,688900,680100,670400,684300,713600,728400,721000,714400,706900,701700,698400,698400,701700,703000,699000,690300,682200,676400,674900,675400,677000,675600,671100,664200,661900,664400,667500,664900,660200,657000,656500,659900,666900,673900,684100,695900,706500,717800,730700,738000,740600,745000,754400,765500,778500,794500,809200,822100,833700,842900,852200,866000,880600,894000,908100,920000,925400,929800,938700,954000,970300,980400,983500,984700,988500,1003000,1024200,1041900,1057500,1074500,1087300,1093100,1092200,1090000,1092300,1095300,1099400,1107700,1117800,1115200,1102900,1097000,1100100,1103200,1105300,1110900,1121200,1129300,1133000,1141500,1161500,1186200,1209300,1223900,1234900,1241400,1238800,1248000,1273600,1291800
97931,"95020","Gilroy","CA","San Jose","Santa Clara",791,173000,169600,164500,159600,156200,154600,155100,155300,155600,155900,156200,156600,157300,158900,162300,166800,171100,175100,178700,181300,182500,181700,180800,180700,180400,179700,179400,179400,179600,179700,181500,184700,187400,189700,194100,198700,201400,203500,205900,208500,211100,214100,216700,220000,224500,229600,235200,242400,251200,261200,271400,279100,284200,288200,291900,297100,302900,307400,309700,311000,310200,307900,304700,301800,299800,298600,297100,294700,293200,294100,294600,295500,300900,309100,313200,313900,314800,317100,318500,318800,318100,317600,319400,323000,326900,329300,332100,336500,342000,346900,351400,355400,359200,362200,363500,362900,361600,362100,366100,372500,380600,390000,400600,410700,420800,430200,438700,446600,454200,460500,471000,483900,493500,497500,499900,501900,503400,504600,507500,511200,513500,513400,511800,510300,508500,508100,510600,514200,513700,512800,517000,524800,529500,531700,530700,527400,524000,519800,512000,503100,493200,483200,475500,468900,463500,460700,453300,438700,423200,409800,398500,387000,372200,356900,343300,329200,314400,299100,289000,285500,283300,277700,268700,265200,277700,294300,298200,296200,294500,291600,287500,283300,280300,280300,280900,278900,272700,265700,260700,256600,253100,251800,251500,251000,250300,249600,249600,248900,246000,242900,243200,246300,250100,254200,258600,263800,269700,276000,282800,288300,291300,294000,298800,304900,311700,319600,328000,336100,341600,346800,353200,359000,363200,369100,376400,383600,390000,395500,398500,400100,404200,411200,420100,428600,434200,436800,440000,442900,445300,448200,452900,454900,451300,446600,444900,444900,444700,446400,452400,460700,468200,473400,476400,479600,485000,491000,495800,499200,503100,508900,515000,522200,530900,538100,542400,547300,553900,562300,571500,584400,595800
96488,"91744","La Puente","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",794,124900,123300,122000,121400,121100,120600,120800,121200,121400,121600,122200,123000,123800,124200,124400,124500,124400,124400,123900,123200,123000,123200,123200,122900,122000,120800,119900,119200,119000,120100,122100,124300,126200,127200,127400,127800,129000,130300,131200,131500,131700,132100,132500,133000,133600,134100,134900,136000,137100,138100,139400,140100,140600,141500,143200,144300,144500,145200,147100,149200,151100,152900,154400,156600,159200,161700,163500,165500,167100,168700,170500,172200,173400,174900,176500,177900,179500,181100,182500,184600,187900,191200,194700,198700,203100,207100,210900,214100,216800,218900,220800,223400,227900,233600,238600,243000,248500,255400,264100,274800,285100,294100,301900,307500,312200,316100,319800,324000,330100,337200,343700,349100,356300,364100,372100,380800,389400,395400,400400,405700,410200,413400,417800,422200,425500,427800,429200,429800,430300,431000,431300,430700,429600,428200,426400,423600,419700,414500,408100,400500,392800,388300,384200,377200,367800,359500,349400,339100,330400,322600,314000,305300,297100,289300,281400,272400,263300,254300,245700,240000,237200,235000,232900,232500,232400,233300,236600,243100,248300,250100,251100,250200,245200,242100,244100,248000,249700,248200,246000,244000,240800,238300,239200,238600,235500,232500,231200,229300,228000,227400,226100,224800,226000,229000,231100,234000,238400,242800,245300,247600,249300,251300,253900,258100,263600,270600,276600,282800,292000,302000,308100,310600,313400,316000,316700,316900,318500,319300,319500,320900,324000,325700,326200,328800,332900,336200,338800,340500,341100,341300,341000,341700,343300,344500,345700,347600,349900,353000,357700,362700,367100,370300,375800,379900,380200,378300,378400,379000,381800,385400,388800,391500,394300,397400,400200,402900,406900,412000,415100,415700,416000
96030,"90049","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",795,255900,252900,249900,248600,250500,255800,262500,268100,271700,274500,277100,277900,280400,288000,298100,305500,308200,308800,309700,312300,317900,326200,331600,334000,334800,333000,329400,329000,332400,337200,341500,344600,345200,345300,346500,347400,347300,349600,357400,366500,369000,366300,364000,363300,363600,363900,364300,369300,378000,384300,386700,389400,393300,396200,397500,399200,403200,409000,419800,430500,434300,432300,430700,429400,432200,439000,446900,452200,454200,453000,450600,452600,461200,472800,485200,497300,505700,512600,517600,523000,531600,541100,547400,554700,562400,567900,567900,567300,569000,575600,586100,600900,617100,632800,645000,650300,654000,664300,677300,684700,690200,693800,696800,701300,706600,717100,732800,749400,765300,783500,800500,817600,831300,838400,842200,844400,844200,838100,832700,826500,824600,824900,827200,828100,830100,829000,829000,827500,822600,818600,815700,811800,810100,809300,807900,811500,817700,824200,825800,820300,813700,810900,810400,807400,794800,776600,761600,750300,740800,735300,733600,734400,734000,733400,733000,731600,727900,723900,722300,723200,724600,724600,722500,721800,720700,719800,717000,713000,708900,705400,700400,697000,698900,702000,700800,696100,696800,697900,695400,696600,700500,699700,697000,690900,681900,678000,676400,675400,677200,675500,675900,683000,694800,705900,714500,720000,726700,726700,727000,731800,739200,748200,754100,753800,759600,773800,786900,792600,788300,786600,792700,803400,810300,811100,807400,806700,807600,809500,815300,825900,837800,848400,854700,855300,854200,859500,869200,878100,880500,882000,888000,899300,907500,911300,915900,922300,927400,935400,951600,966700,972000,969600,964900,964200,970900,984200,996700,1001200,1001300,1005900,1014700,1019800,1027200,1040500,1050600,1047900,1044000,1046000,1059400,1083900,1104600
96865,"92404","San Bernardino","CA","Riverside","San Bernardino",804,67300,66200,65600,65400,65000,64400,63900,63800,63700,63400,63000,63300,63900,64700,65400,65700,65900,66400,66900,67200,67600,67800,68200,68900,69700,69900,70000,70400,71000,71400,71800,72200,72900,73400,74200,75400,76300,76600,76800,77100,77500,77600,77400,77200,77400,77500,77800,78100,78500,79000,79800,80500,81100,81800,82200,82700,83700,84900,85600,86000,86800,88100,89600,90800,91300,91600,91900,92700,93500,94100,94600,95500,96100,96600,96900,96900,97600,99800,102900,105200,106700,108100,109900,111900,113900,115700,117900,120300,122300,124000,126500,129000,131600,134900,139200,143300,147600,152600,157800,163100,168600,173900,179200,184500,189400,194100,199400,205300,211800,218000,223800,230000,237300,244400,250300,256300,262500,267800,271500,274400,276900,279900,283700,286700,287800,287100,285900,285500,284900,283100,281300,280900,280900,280500,279600,277400,272700,266000,259100,252400,246200,240300,233800,226000,217700,209200,200600,191900,182800,173800,165400,157700,150000,142200,134500,127200,119900,112800,105500,99500,95600,93000,91500,90400,90300,91300,92000,91300,90900,90500,89900,90400,91900,93100,93300,93300,93600,94200,94500,94700,94600,95100,95500,95400,95800,96900,97600,96500,94200,92400,93300,96200,98500,99600,101700,105200,108000,109900,111500,113600,116500,118800,120500,122100,124300,127600,131300,133400,134400,135300,136600,138500,140200,141300,142400,144000,146000,147900,149200,149500,149900,152200,156700,161800,166900,170100,171300,172400,174200,176200,178600,181300,183300,184200,185100,186200,187600,189200,190700,192000,194100,196800,199500,201000,201200,201100,201600,203100,205500,208000,209300,209600,210200,212700,216400,220400,223000,224000,224100,225000,225700
97016,"92780","Tustin","CA","Los Angeles-Long Beach-Anaheim","Orange",805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243500,239700,235100,231600,228700,226200,226200,224500,220400,218500,218800,216200,213400,213100,212100,211100,212800,214800,213400,213400,215800,217100,217600,219700,223100,226900,229800,231400,232300,234000,236600,241700,248900,260400,272200,282600,289900,294900,300800,304600,302500,298500,299100,300300,300200,299100,302100,308600,314500,318200,320300,322400,322700,320900,319300,322700,329100,335000,338100,338600,337500,335000,333900,335200,337300,338500,338200,337600,340900,346500,349000,348200,349000,353600,361500,368600,367800,365000,366900,371300,374000,375300,374800,375700,378600,381800,386400,394100,400200
